ID,Text,Category
65,@tarbosaur @profjoecain @britishmuseum yes mermaid wonderfull scary  for the kids - but now seems to have gone last time we looked,3
1837,@MooseAllain I look forward to congratulating you in person :-) @roshvarosha @LisaLooly @newmanmpaul @DrawntoDevon @ThelmaHulbert,0
15,Thanks to @NationalGallery doing an amazing job explaining paintings to people with visual impairment… https://t.co/PjSAS8ukby,0
1181,"@BMAGcurators @NationalGallery Yes, it is.  It's hard to believe that ernard Berenson disparaged Reni.",2
1065,@NationalGallery The cropped image in the timeline looks ike something entirely different - anyone else see it?,2
493,After 29 yrs #Cézanne #painting to leave UK unless funds raised @FitzMuseum_K via @an_artnews http://t.co/VjDNl3XU7C http://t.co/0frSDQ5LHN,3
380,@MrStuchbery @FrancesBarker @britishmuseum Oh? How s?,2
188,It's been one of those days... @NaionalGallery #sorefeet http://t.co/5cwgqIoGbZ,3
764,@appendixjourna @MartinPribble @FitzMuseum_UK So the Swiss Army knife is really a Roman army knife? I'm going to engrave SPQR on mine.,2
217,@MrStuchbery @britishmueum A veteran priest could probably whip out a heart in about 30 seconds with that... ❤️🔪😱,2
792,"Crumbs @NMMGreenwich wit Dudley, and @britishmuseum posting Henry VIII, feel a bit threatened by my Museum tweets as a Catholic today :(",3
1077,Fantastic afternoon exploring the @britishmuseum http://t.co/LAZvL5bRgu,0
879,Ba times at the National Gallery! Stop the privatisation of services at the @NationalGallery! https://t.co/ypfYtLhYus via @38_degrees,1
338,@Independent this image more like it?  thanks for highlighting @TARA_AFRICA &amp; @britishmuseum #africanrockart work http://t.co/36V6SzpUzk,0
1773,"@tiffanyjenkins Had this in a show I curated @_TheWhiechapel… Wasn't it painted from a newspaper image, two days after she landed?",2
720,@britishmuseum @thehistoryguy Gosh periscope is definitely on trend. High profile people using it and I have ot even tried it yet.,2
1749,@britishmuseum @thehistoryguy Gosh periscope is definitely on trend. High profile people usin it and I have not even tried it yet.,2
296,@findsorguk @britishmuseum Many thanks for that.,0
1726,Distance makes the heart grow fonder butalready heartbroken @kettlesyard shutting for 2 yr refurb on 21Jun; go now❤️ http://t.co/7HMmPRcJtz,3
1017,A treat for a Tuesday afternoon. Visiting #IndigenousAustralia at @britishmuseum. 'Enduring civilisation' in both senses of word,0
1276,"Construction underway @Tate_StIves. Exciting new cultural / community potential, hope helps finances too http://t.co/rcAR0D861Z @cladglobal",0
1751,"@britishmuseum Omg, he looks totally like Al Pacino! http://t.co/jHgsdUsFCn /@shriftart",2
1486,Being good at hunting pays off. King kisses Tristram as a reward @britishmuseum #pride #Pride2015 #PrideinLondon http://t.co/rvUzN5vnpG,0
456,@britishmuseum @thehistoryguy shame about the idiots who post ude comments throughout!,3
1997,@britishmuseum hmmmm...is it a eapot?? 😊,2
816,@britishmuseum @AYDSMA two of those ... I would have nevr thought that they're his,2
1887,"Looking forward to a workshop @britishmuseum on working with older ppl, exploring diversity &amp; sustainable partnerships #agefriendlymuseums 😊",0
270,@NConcostrina @britishmuseum: .@Charles_XII The teeth taken from corpses on the battlefield were used as dentures fo the rest the century😁,2
996,A young friend has drawn us a great pic of @kettlesyard inside and out with his new @archiveshub pencil #CastleHill15 http://t.co/kAxZ2Vi2c8,0
202,"#AskTheGallery Dr Penny, Will you re-enter negotiations with staff who have been on strike for 35 days? @NationalGallery @NNotForSale",1
162,"Now in Parliament: wistles,  banner, leaflets confiscated. 3 managers here on @NationalGallery time.  #noprivatisation #reinstatecandy",1
1580,Found this yesterday @BritishMuseum - desperately needs more info on the exhibit though :( Pillar of Emperor Ashoka http://.co/0XtD8ly3nX,3
730,@Tate_StIves “ #BobandRoberta: I am angry more artists that have a proile are not speaking up! #foundationcourses. http://t.co/0Jqrql7vfK”,1
402,Looking forward to the Pollock show opening at @tateliverpool tonight. Looks like an incredible show! #JacksonPollock #blindspots,0
703,@hmassyberesford @NationalGallery thank you for coming Helen- it was lovely to meet you and I am so glad you enjoyed it!,0
1501,"@tateliverpool I'm trying to book the members curator talk or guided tour for pollock, but the links dn't work. Are they sold out?",3
1846,@SassyClyde We won't stop til @britishmuseum dumps #BP. Fill in a feedback form when you're there &amp; watch his space: http://t.co/o2JlUnGi1y,1
1796,"@tiffanyjenkins Had this in a show I curated @_TheWhitechapel… Wasn't it painted from a newspaper image, two days after she anded?",2
1130,I just told @tate britishmuseum @NPGLondon &amp; @RoyalOperaHouse to #DropBP Sponsorship. Join me: http://t.co/gmbtUDKh6m,1
566,@ritishmuseum @HollowCrownFans he doesn't look like a man of 30 does he?,2
1414,@NationalGallery @greekisinart ART=FREEDOM Visited the gallery but unable to see the impressionist paintings belongin to collection.When up,3
1022,. NationalGallery What message does oil sponsorship of the arts send to those ngotiating a climate deal in Paris this year #AsktheGallery,1
1026,"@BMAGcurators @NationalGallery Yes, it is.  It's hard to believe that Bernar Berenson disparaged Reni.",2
1412,A summery painting to forget that it's pouring right now. Bathers at Asnieres. #Seurat #art @NationalGallery http://t.co/dVoB0Gn6am,0
1896,The las #selfie @britishmuseum with @mariarodrirubin :( http://t.co/OL73O0QD4q,3
1586,@britishmuseum How did the British double line formation and squad fire work? surely not th entire battalion in one long line 2 deep?,2
1105,"@blaircurator @alex_neilson @Tate_StIves Hang on, that building hasonly just been renovated and at very great expense ...",2
206,@leCMN @GoldUnveiled @museiincomune @tokikodasa @MuseeLouvre @museecarnavalet @MuseumWeek @Museo_MADRE @britishmuseum so interesting!,0
35,@britishmuseum How did the British double line formation ad squad fire work? surely not the entire battalion in one long line 2 deep?,2
776,Great sound installation by James Richard incl. Frances Bacon @_TheWhitechapel @UOGFINEART @trumanbrewery @FreeRangeShows #degreeshow,0
509,"@BBC_Culture @PlymouthMuseum Oh dear, why not Dame Laura night? Surely 'The Beach' should be in this list!",3
1452,@nationalgallery #AskTheGallery Why do yo pay your brilliant staff so poorly?,1
1479,@britishmuseu Is he holding an orange? Someone had better watch out!,2
1971,@NationalGallery @PGLondon @pcs_union I won't be seeing the Goya. After 50 years of pictures NGL on my pariah list until Candy reinstated,1
1391,Strikers at @Shell -sponsored @NationalGallery protest against #privatisation #kayaktivists #ShellNo @NaomiAKlein http://t.co/CW6yEw8Mo,1
92,It would have been great to see that material approached using queer thory. @foxvertebrae @britishmuseum,3
1364,The Place's subtle dance piece performedwith AgeUK @britishmuseum Defining Beauty exhibition didn't really work; bring back the bacchantes?,3
898,@MrStuchbery @britishmuseum A veteran priest could probably whip out a heart inabout 30 seconds with that... ❤️🔪😱,2
565,Strikers at @Shell -sponsored @NationalGallery protest against #privatisation #kyaktivists #ShellNo @revbillytalen http://t.co/kLkbccLnFo,1
1370,@britishmuseum How did the British double line formation and squad fire work? surely not the entire batalion in one long line 2 deep?,2
777,"@britishmuseum Hi been tryig to phone for two days and no one ever picks up, are your phones down?",3
242,"@britishmuseum Wish yo could extend the exhibition, 😭, I will only be in London in August...",3
14,"#AskTheGallery Dr Penny, Will you re-enter negotiations with staff who have been on strke for 35 days? @NationalGallery @NGNotForSale",1
316,Soliarity @greenpeace #kayaktivists We r fighting @Shell &amp; @NationalGallery who want 2 privatise 400 workers here #ShellNo #noprivatisation,1
601,@Ophiolatrist @britishmuseum The stupid #French prick was crushd by my Russian Imperial ancestors. 😂 #Waterloo200,1
388,"@brtishmuseum @Moonbootica Wow, he was a very old 32.",2
1298,@tarbosaur @profjoecain many thanks - it is sad but I think the @britishmuseum has now hidden away its Enlightment  gallery demoni mermaid,3
167,"Crumbs @NMMGreenwich with Dudley, and @britishmuseum posting Henry VIII, feel a bit threatened by my Museum tweets as a Caholic today :(",3
841,@NationalGallery #AskTheGallery We ar boycotting the National Gallery until you reinstate Candy Unwin and stop privatisation...,1
21,@Tate_StIves “ #BobandRoberta: I am angry more artists that have a rofile are not speaking up! #foundationcourses. http://t.co/0Jqrql7vfK”,1
647,"A ‘sparkling show’ of Turner, Singer Sargent, Cézanne watercolours @FitzMuseum_UK, Cambridge http://t.co/MO5R7GxEDi http://t.co/5FtpLrZKpP",0
1843,"@blairurator @alex_neilson @Tate_StIves Hang on, that building has only just been renovated and at very great expense ...",2
1509,@NationalGallery @greekisinart ART=FREEDO Visited the gallery but unable to see the impressionist paintings belonging to collection.When up,3
1155,Unfortunately the transition narrative parts of those stories were handwaved away in the commentary. @foxvertebre @britishmuseum,3
1529,@NationalGallery #AktheGallery Why are you treating your staff so badly?,1
832,"@jubo85 @NationalGallery Hahaha! When you showed me and that woman eavesdropped, then we saw her go over to the spot right after.",0
1268,@NationalGallery The cropped image in the timeline lookslike something entirely different - anyone else see it?,2
1591,"@BBC_Culture @PlymouthMuseum Oh dear, why not Dame Laura Knight? Surely 'The Bach' should be in this list!",3
1900,Amazing!!!! 😍🎨 @NationalGallery http://t.co/cOSlvmCHLh,0
563,@Nationalallery #AsktheGallery Why are you treating your staff so badly?,1
1952,#askthegallery What do you take more pride in: Hanging classic artwork or hanging your staff out to dr? @NationalGallery,1
687,After 29 yrs #Cézanne #painting to leave UK unless funds raise @FitzMuseum_UK via @an_artnews http://t.co/VjDNl3XU7C http://t.co/0frSDQ5LHN,3
958,Off to @NationalGallery with 30 @stockleyacademy KS3 tomorrow hope they don't forget to bring water with their pack lunch! #hotWeather,0
190,@MrStuchbery @FrncesBarker @britishmuseum Oh? How so?,2
1807,"@NationalGallery That is a fascinating bit of art history. Thanks! I LOVE Albrecht Durer's art. Gloria Poole,RN,artist, Missouri",0
976,Stop the privatisation of services at the @NationalGallery! Sign the petition now: https://t.co/WDFjCKMnIt via @38_egrees,1
700,@Tate @tateliverpool Got my train ticket booked already! #cantwait,0
1500,@FitzMuseum_UKwell I never knew that...,2
1706,@NationalGallery #AskTheGallery Will you recommend trustees end oil sponsorship &amp; making ppl complicit in climate change to see public art?,1
511,@EncounterTT thank you for following me back. Great to meet you @RAMMuseum learning about #DefeatingDepression,0
1083,#donottouch @britishmuseum (not the real one - promise!) http://t.co/FCZSLOixQr,0
475,@tarbosaur @profjoecain many thanks - it is sad but I think the @britishmuseum has now hidden aay its Enlightment  gallery demonic mermaid,3
1585,@britishmuseum That's cool!,0
857,@britishmuseum I wish you had something on bankruptcy in the anciet world,3
748,#askthegallery What do you take more pride in: Haging classic artwork or hanging your staff out to dry? @NationalGallery,1
253,"Gold finger ring/armillary sphere, German, 17thc. @britishmusem. Curious to know how this is worn on the finger. http://t.co/N4aMqeD8Ad",2
22,@JHGHendriks @britishmuseum @aroberts_andrew estimates range from 15000 to 20000 horss killed/severly wounded,3
1338,@HuffPostGreen help us&amp; RT ! Shell sponsors @NationalGallery where we work &amp; they want to privatiseus! #ShellNo https://t.co/mRw2vTAhsi,1
460,@paulwkennedy Streeton's 'The National Game'1889 on cigar box lid! @NationalGallery @ArtGalleryofNSW @joselechiguero http://t.co/v5luU1ZdCy,0
1185,@britishmuseum very upset with your invigilator. Very rude  arrogant when enforcing the no drinking rule.,1
277,Solidarity @greenpeae #kayaktivists We r fighting @Shell &amp; @NationalGallery who want 2 privatise 400 workers here #ShellNo #noprivatisation,1
956,@NationalGallery The cropped imag in the timeline looks like something entirely different - anyone else see it?,2
1216,@britishmuseum very upset with your invigilators. Very rude  arrogant when enforcing the no drinking rul.,1
386,@britishmuseum very upset with your invigilators. Very rude  arrogat when enforcing the no drinking rule.,1
806,@britishmuseum @JSuhermanBailey this seems quite clear in the cop. Unfair to take that one word &amp; apply to entire thing.,1
1438,Had a chat with a guide in @NationalGallery about baby Jesus being big in paintings. We decided it's because Jesus was King Of The Babies.,0
1516,@Cambsene @CamUnivMuseums @polarmuseum surely that statue wd be cold? Is that the originator of the saying about freezing brass balls off?,2
